Started division operationnumbers 72 and -58 are wrong 
numbers -74 and 27 are wrong 
numbers 5 and -10 are wrong 
numbers -99 and 49 are wrong 
numbers 73 and -30 are wrong 
numbers 30 and -51 are wrong 
numbers 21 and -45 are wrong 
numbers -4 and 18 are wrong 
numbers -45 and 61 are wrong 
numbers 8 and -57 are wrong 
numbers 13 and -45 are wrong 
numbers -4 and 88 are wrong 
numbers 70 and -77 are wrong 
numbers -43 and 45 are wrong 
numbers -2 and 96 are wrong 
numbers 16 and -18 are wrong 
numbers -53 and 40 are wrong 
numbers 29 and -51 are wrong 
numbers -89 and 68 are wrong 
numbers -64 and 65 are wrong 
numbers 97 and -80 are wrong 
numbers 55 and -59 are wrong 
numbers 5 and -67 are wrong 
numbers -76 and 21 are wrong 
numbers 0 and 0 are wrong 
numbers -43 and 16 are wrong 
numbers 20 and -4 are wrong 
numbers 27 and -80 are wrong 
numbers -96 and 86 are wrong 
numbers 25 and -9 are wrong 
numbers 48 and -60 are wrong 
numbers -12 and 70 are wrong 
numbers 38 and -88 are wrong 
numbers -13 and 6 are wrong 
numbers -55 and 60 are wrong 
numbers -80 and 35 are wrong 
numbers 47 and -57 are wrong 
numbers 77 and -46 are wrong 
numbers 44 and 0 are wrong 
numbers 10 and -20 are wrong 
numbers 53 and -76 are wrong 
numbers 87 and -2 are wrong 
numbers 77 and -23 are wrong 
numbers 77 and -29 are wrong 
numbers 59 and -98 are wrong 
numbers 83 and -58 are wrong 
numbers -71 and 60 are wrong 
numbers -68 and 93 are wrong 
numbers -2 and 36 are wrong 
numbers 65 and -62 are wrong 
numbers 87 and -17 are wrong 
numbers 41 and -51 are wrong 
numbers -38 and 20 are wrong 
numbers -22 and 5 are wrong 
numbers -55 and 13 are wrong 
numbers -50 and 96 are wrong 
numbers 93 and -10 are wrong 
numbers -57 and 4 are wrong 
numbers 49 and -39 are wrong 
numbers 28 and -48 are wrong 
numbers -74 and 46 are wrong 
numbers -33 and 90 are wrong 
numbers -36 and 65 are wrong 
numbers -22 and 97 are wrong 
numbers -80 and 11 are wrong 
numbers -8 and 52 are wrong 
numbers -39 and 86 are wrong 
numbers -63 and 81 are wrong 
numbers 50 and -12 are wrong 
numbers 8 and -46 are wrong 
numbers 57 and -37 are wrong 
numbers -63 and 71 are wrong 
numbers 31 and -43 are wrong 
numbers 11 and -27 are wrong 
numbers 23 and -23 are wrong 
numbers 18 and -22 are wrong 
numbers -52 and 64 are wrong 
numbers -9 and 98 are wrong 
numbers -30 and 10 are wrong 
numbers -36 and 73 are wrong 
numbers 17 and -67 are wrong 
numbers -51 and 74 are wrong 
numbers -32 and 66 are wrong 
numbers 86 and -24 are wrong 
numbers 4 and -52 are wrong 
numbers 39 and -44 are wrong 
numbers 4 and -83 are wrong 
numbers -9 and 70 are wrong 
numbers -44 and 40 are wrong 
numbers -20 and 0 are wrong 
numbers -83 and 1 are wrong 
numbers 95 and -68 are wrong 
numbers 59 and -36 are wrong 
numbers -79 and 4 are wrong 
numbers 32 and -11 are wrong 
numbers 77 and -64 are wrong 
numbers -66 and 0 are wrong 
numbers -11 and 26 are wrong 
numbers -86 and 90 are wrong 
numbers -16 and 53 are wrong 
numbers 58 and -24 are wrong 
numbers -74 and 96 are wrong 
numbers 98 and -4 are wrong 
numbers -39 and 26 are wrong 
numbers -58 and 88 are wrong 
numbers 22 and -54 are wrong 
numbers 70 and -62 are wrong 
numbers 42 and -79 are wrong 
numbers -14 and 46 are wrong 
numbers -13 and 60 are wrong 
numbers 66 and -22 are wrong 
numbers -22 and 93 are wrong 
numbers -25 and 76 are wrong 
numbers -10 and 8 are wrong 
numbers -15 and 60 are wrong 
numbers 39 and -69 are wrong 
Finish division operation
